SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group,avg_monthly_to_total_ratio,services_count,high_value_at_risk,support_bundle
1,1,0,10,1,0,0,1,1,1,1,0,1,92.5,934.1,1,True,True,False,False,False,False,False,True,0,0.09891990161480055,5,1,1
0,1,1,44,0,0,1,1,1,1,0,1,1,54.05,2375.2,0,True,False,False,False,True,True,False,False,2,0.022746401818028786,5,0,1
0,0,0,47,1,0,1,1,0,1,0,0,1,58.9,2813.05,0,False,False,False,True,False,False,False,True,2,0.020930687088004832,4,0,1
0,1,1,13,1,0,0,0,0,0,1,1,0,88.35,1222.8,1,False,True,False,False,False,False,True,False,1,0.07219316881843438,3,1,0
0,1,1,49,1,1,0,1,1,1,1,1,1,107.95,5293.2,1,False,True,False,False,True,False,False,False,3,0.02039023837406974,6,0,1
0,1,0,64,1,0,1,0,0,1,1,1,1,96.9,6314.35,0,False,True,False,True,False,False,False,True,3,0.01534356765658277,5,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.1,19.1,0,True,False,True,False,False,False,False,True,0,0.9502487562189055,1,0,0
0,0,0,20,1,0,0,0,0,1,0,0,0,50.0,1003.05,0,True,False,False,False,False,False,False,True,1,0.04979831681689159,2,0,0
0,1,0,37,0,0,1,0,0,1,1,0,0,45.4,1593.1,0,False,False,False,False,True,False,True,False,2,0.02848002007402296,3,0,0
0,1,1,30,1,1,0,0,0,0,1,0,0,85.45,2509.95,0,True,True,False,False,False,False,True,False,2,0.034030944463250966,2,1,0
0,0,0,38,1,1,1,1,1,0,1,1,0,84.1,3187.65,0,False,False,False,True,False,False,False,False,2,0.026374798112053687,6,0,0
1,0,0,1,1,1,0,0,0,0,0,0,1,74.45,74.45,1,False,True,False,False,False,False,False,True,0,0.9867461895294898,1,1,0
0,0,0,37,1,0,0,0,0,0,1,1,1,64.75,2345.2,1,False,False,False,False,False,False,True,False,2,0.027597817747847586,3,0,0
0,1,0,52,0,0,1,1,1,1,1,1,0,66.25,3330.1,0,False,False,False,False,True,True,False,False,3,0.019888325177869173,6,0,1
0,0,1,71,1,0,1,1,1,1,1,0,1,76.9,5522.7,0,True,False,False,False,True,True,False,False,3,0.013921827760378008,6,0,1
0,0,0,26,1,0,0,1,1,0,1,0,0,89.8,2335.3,1,True,True,False,False,False,False,True,False,2,0.0384368445833155,4,1,0
0,0,0,66,1,1,1,1,1,0,0,1,1,74.6,4798.4,0,True,False,False,False,True,True,False,False,3,0.0155436096178689,5,0,0
0,1,0,72,1,1,1,1,1,1,1,1,1,116.95,8594.4,0,True,True,False,False,True,True,False,False,3,0.01360611489866673,7,0,1
0,0,1,25,0,0,1,0,0,0,1,0,1,40.65,970.55,0,True,False,False,True,False,True,False,False,2,0.0418403581905203,2,0,0
0,1,1,69,1,1,1,1,1,1,1,1,1,114.35,7665.8,0,True,True,False,False,True,False,False,False,3,0.014914958000730422,7,0,1
0,1,1,53,1,1,1,1,0,0,0,1,0,69.7,3686.05,0,True,False,False,False,True,False,False,False,3,0.01890400184429286,4,0,0
0,0,0,12,1,0,0,0,1,0,1,1,0,95.5,1115.15,1,False,True,False,True,False,False,False,True,0,0.08556197643685884,4,0,0
0,0,0,26,1,0,0,0,1,1,1,1,1,98.65,2537.0,0,True,True,False,False,False,False,True,False,2,0.038869188337273444,5,1,0
0,0,0,21,1,0,0,0,1,0,0,1,0,61.65,1393.6,0,True,False,False,False,False,False,False,True,1,0.0442062240068837,3,0,0
0,0,1,1,1,0,0,0,0,0,1,1,1,89.35,89.35,0,False,True,False,False,False,False,True,False,0,0.9889319313779745,3,1,0
0,0,0,48,1,1,1,0,0,1,0,1,1,95.4,4445.3,0,True,True,False,False,False,False,True,False,2,0.02145604210242224,4,1,0
0,1,0,26,0,0,1,0,1,0,0,0,0,35.4,978.6,0,False,False,False,True,False,True,False,False,2,0.03613719885667619,2,0,0
0,1,0,60,1,0,0,0,0,0,0,0,0,19.95,1258.15,0,True,False,True,False,True,False,False,True,3,0.01584402176071159,1,0,0
0,0,0,18,1,0,0,0,0,0,0,0,0,19.25,331.35,0,True,False,True,False,False,False,False,True,1,0.057920866556341204,1,0,0
1,0,0,10,0,0,0,0,0,1,0,0,1,29.65,291.4,1,False,False,False,False,False,False,True,False,0,0.10140218878248974,1,0,0
0,1,1,5,1,1,1,0,1,0,0,0,1,84.5,453.75,1,True,True,False,False,False,False,True,False,0,0.1858163826278175,3,1,0
0,0,1,4,1,0,0,0,0,0,0,0,1,20.4,84.75,0,False,False,True,True,False,False,False,True,0,0.2379008746355685,1,0,0
0,1,1,65,1,1,0,0,0,0,0,0,0,24.75,1715.1,0,True,False,True,False,True,True,False,False,3,0.014422236466406387,1,0,0
0,1,1,70,1,1,0,0,0,0,0,0,0,25.35,1715.15,0,True,False,True,False,True,False,False,True,3,0.014771436063281181,1,0,0
0,0,0,18,1,1,0,0,1,0,0,1,1,90.7,1597.25,1,True,True,False,False,False,True,False,False,1,0.05674956984201471,3,1,0
0,0,1,62,1,0,0,0,0,0,0,0,0,20.0,1250.1,0,True,False,True,False,True,False,False,False,3,0.015985932379506036,1,0,0
0,1,1,66,1,0,1,0,0,0,1,0,1,59.75,3996.8,0,False,False,False,False,True,False,True,False,3,0.014945720146080343,3,0,0
0,1,1,65,1,1,1,1,0,1,1,1,1,82.5,5215.1,0,False,False,False,False,True,False,False,False,3,0.015816414562604242,6,0,1
1,0,0,3,1,0,0,0,0,0,0,0,1,70.3,235.5,1,False,True,False,False,False,False,True,False,0,0.29725158562367865,1,1,0
0,0,0,34,1,0,0,0,0,0,0,0,0,20.35,673.2,0,False,False,True,False,False,False,False,True,2,0.030183921684959952,1,0,0
0,1,1,16,1,1,0,0,1,0,1,0,1,90.8,1442.2,0,True,True,False,False,False,False,False,False,1,0.06291574279379157,3,1,0
0,0,0,54,1,1,1,0,1,0,1,1,1,103.95,5639.05,1,False,True,False,True,False,False,False,False,3,0.01843068767120859,5,0,0
1,0,0,50,1,1,0,0,1,1,1,1,1,104.95,5222.35,0,False,True,False,False,False,False,True,False,3,0.02009246939224827,5,1,0
0,1,0,71,1,0,0,1,1,1,1,1,1,105.25,7291.75,0,True,True,False,False,True,False,True,False,3,0.01443214151040417,6,0,1
0,0,0,10,1,1,0,0,0,0,0,0,1,74.75,799.65,1,False,True,False,False,False,False,True,False,0,0.09336164366452258,1,1,0
0,0,0,1,1,0,0,0,0,1,0,0,1,50.8,50.8,1,False,False,False,False,False,False,True,False,0,0.9806949806949807,2,0,0
0,0,0,18,1,1,0,0,0,0,0,0,0,23.75,424.5,0,True,False,True,True,False,False,False,True,1,0.05581668625146886,1,0,0
0,0,0,4,1,0,0,0,0,1,1,0,1,61.3,249.4,0,True,False,False,False,False,False,True,False,0,0.24480830670926515,3,0,0
0,1,1,58,1,1,1,0,1,1,1,0,0,75.8,4415.75,0,False,False,False,False,True,False,False,True,3,0.017161940340748288,5,0,0
0,1,0,56,1,1,1,0,0,0,1,1,1,98.0,5270.6,0,False,True,False,True,False,False,True,False,3,0.018590181349116018,4,0,0
0,0,0,2,1,0,0,0,0,0,1,0,1,80.25,144.55,1,True,True,False,False,False,False,True,False,0,0.5513569220199244,2,1,0
0,1,0,32,1,1,0,0,1,0,0,0,1,78.9,2447.95,1,True,True,False,False,False,False,True,False,2,0.032217889299495706,2,1,0
0,1,1,56,0,0,1,1,0,1,1,0,1,52.0,2884.9,0,True,False,False,True,False,False,False,True,3,0.018018642364600296,4,0,1
0,0,0,36,1,1,0,0,0,0,0,1,1,84.75,3050.15,1,True,True,False,False,False,False,True,False,2,0.027776412172459564,2,1,0
0,0,0,4,1,1,0,0,0,1,1,0,1,64.4,253.0,0,False,False,False,False,False,False,False,True,0,0.2535433070866142,3,0,0
0,0,0,53,1,1,0,0,0,0,1,0,0,85.45,4517.25,1,True,True,False,False,False,False,False,False,3,0.01891218945388148,2,1,0
0,0,0,10,1,0,0,0,0,0,0,0,1,45.8,436.2,0,True,False,False,False,False,True,False,False,0,0.10475754803293687,1,0,0
0,0,0,4,0,0,0,0,0,1,0,0,0,30.5,118.4,0,True,False,False,False,False,False,True,False,0,0.2554438860971524,1,0,0
0,1,1,1,1,0,0,0,0,0,0,0,0,19.9,19.9,1,True,False,True,False,False,False,False,True,0,0.9521531100478469,1,0,0
0,1,0,51,1,0,0,0,0,0,0,0,0,69.15,3649.6,0,False,True,False,False,False,False,False,True,3,0.018942091710951625,1,0,0
1,0,0,12,1,1,0,0,1,0,1,1,1,99.45,1200.15,1,True,True,False,False,False,False,True,False,0,0.08279565416475877,4,1,0
0,0,0,6,0,0,0,0,0,1,1,1,1,49.25,255.6,0,False,False,False,True,False,False,False,True,0,0.19193296960249415,3,0,0
0,1,1,63,0,0,0,1,1,1,0,0,0,39.35,2395.05,0,True,False,False,False,True,False,False,False,3,0.016422862628075373,3,0,1
0,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,1,False,True,False,False,False,False,True,False,0,0.9860335195530726,1,1,0
0,1,0,48,1,1,0,1,0,1,1,1,1,105.1,5083.55,0,False,True,False,False,False,True,False,False,2,0.020670462479472126,5,1,1
0,0,0,5,1,0,0,0,0,0,1,0,1,81.0,389.6,1,False,True,False,False,False,True,False,False,0,0.2073732718894009,2,1,0
0,0,1,35,1,0,0,0,0,0,0,0,1,20.1,644.5,0,False,False,True,True,False,True,False,False,2,0.031138652207591017,1,0,0
0,0,0,6,1,0,0,1,0,0,1,0,1,84.85,523.5,1,True,True,False,False,False,False,True,False,0,0.16177311725452811,3,1,0
0,0,0,2,1,0,0,0,0,0,0,0,0,19.75,39.3,0,True,False,True,False,False,False,False,True,0,0.49007444168734493,1,0,0
0,0,0,50,1,0,0,0,0,0,0,0,0,19.75,989.05,0,False,False,True,True,False,False,False,False,3,0.019948487450128782,1,0,0
0,0,0,33,1,0,0,0,0,0,0,0,1,70.4,2406.1,0,False,True,False,False,False,False,False,False,2,0.029246811515932038,1,1,0
0,0,0,31,1,0,0,0,0,0,0,0,0,20.45,638.55,0,True,False,True,False,True,False,False,True,2,0.03197560784926902,1,0,0
0,1,1,9,1,0,0,0,0,0,0,0,0,20.35,191.1,0,False,False,True,False,True,False,False,True,0,0.10593440916189485,1,0,0
0,1,1,54,1,1,0,1,1,1,1,1,1,86.2,4524.05,0,False,False,False,False,False,False,True,False,3,0.019049513265046794,6,1,1
0,0,0,46,1,0,1,1,1,0,1,0,1,95.65,4664.2,0,False,True,False,True,False,True,False,False,2,0.020502872331304125,5,0,0
0,0,1,34,1,1,1,1,0,0,1,1,1,103.8,3470.8,0,True,True,False,True,False,False,True,False,2,0.029898035601129094,5,0,0
0,1,1,71,1,1,1,0,0,0,1,1,1,97.2,6910.3,0,True,True,False,False,True,False,True,False,3,0.014063924297888964,4,0,0
0,1,1,63,1,0,1,1,1,1,0,0,0,63.55,4014.2,0,False,False,False,False,True,False,False,True,3,0.015827356047021318,5,0,1
0,0,0,51,1,1,0,0,0,0,0,0,0,24.95,1288.0,0,False,False,True,False,True,False,False,False,3,0.01935608999224205,1,0,0
1,0,0,26,1,1,0,1,0,0,1,0,1,89.15,2277.65,1,False,True,False,False,False,False,True,False,2,0.039124042744607554,3,1,0
0,1,0,64,1,0,1,0,1,0,1,1,1,99.0,6375.8,0,False,True,False,False,True,False,False,False,3,0.01552502822732405,5,0,0
1,1,0,1,0,0,0,0,0,0,0,0,1,24.8,24.8,1,False,False,False,False,False,False,True,False,0,0.9612403100775194,0,0,0
1,1,0,61,1,1,0,1,0,1,0,0,1,85.55,5251.75,0,True,True,False,True,False,False,False,False,3,0.01628670696301937,3,0,1
0,0,0,15,1,0,0,0,1,0,1,1,1,94.0,1505.45,0,False,True,False,False,False,True,False,False,1,0.062398353745560756,4,1,0
0,0,0,64,1,1,0,1,0,1,1,1,1,105.65,6903.1,1,True,True,False,True,False,True,False,False,3,0.015302501412204343,5,0,1
0,0,0,18,1,1,0,0,0,0,0,0,1,50.3,913.3,0,False,False,False,False,False,False,True,False,1,0.05501476539429071,1,0,0
0,1,1,57,1,0,0,1,0,0,1,1,1,95.0,5535.8,0,False,True,False,True,False,False,True,False,3,0.017157925155324376,4,0,0
0,1,1,14,1,0,1,1,0,0,0,1,1,61.4,815.55,0,True,False,False,False,True,False,False,False,1,0.075194415528749,4,0,0
1,0,0,18,1,1,0,1,0,0,0,0,1,80.55,1411.65,0,True,True,False,False,False,True,False,False,1,0.05702049339893108,2,1,0
1,1,0,72,1,1,1,0,0,0,0,0,0,78.5,5602.25,0,False,True,False,False,True,False,False,False,3,0.014009726498014545,2,0,0
0,1,0,70,1,1,1,1,1,1,1,1,0,114.3,8244.3,0,True,True,False,False,True,True,False,False,3,0.013862442846227549,7,0,1
0,0,0,38,1,0,0,0,0,0,0,0,0,20.05,741.5,0,False,False,True,False,True,False,False,True,2,0.027003367003367005,1,0,0
0,1,1,68,1,0,1,1,1,1,0,0,0,62.65,4375.8,0,True,False,False,False,True,True,False,False,3,0.014314110765856333,5,0,1
0,0,0,13,1,0,0,0,0,0,0,1,1,80.85,1008.7,1,True,True,False,False,False,False,True,False,1,0.08007328909577101,2,1,0
1,1,0,65,1,1,1,1,0,0,1,0,1,92.7,5968.4,0,True,True,False,False,True,True,False,False,3,0.015529198914463766,4,0,0
0,0,0,30,1,1,0,0,1,0,1,1,0,100.45,3096.9,0,False,True,False,False,False,False,True,False,2,0.032425191258594534,4,1,0
0,1,0,51,1,1,0,0,0,1,1,1,1,75.2,3901.25,0,True,False,False,False,True,False,False,False,3,0.0192709334358383,4,0,0
0,0,0,31,1,1,1,0,1,0,0,0,1,84.75,2613.4,0,False,True,False,False,False,True,False,False,2,0.03241661566707466,3,1,0
0,1,0,9,1,0,0,0,0,0,1,1,0,89.45,853.1,1,False,True,False,False,False,False,True,False,0,0.10473012527807049,3,1,0
0,1,1,72,1,1,1,1,1,1,0,1,1,79.5,5661.7,0,False,False,False,False,True,False,False,False,3,0.014039239232168401,6,0,1
0,0,0,10,1,1,0,0,0,0,1,1,1,72.15,794.25,1,True,False,False,False,False,True,False,False,0,0.09072618673373153,3,1,0
0,0,0,37,1,0,0,0,0,0,0,0,1,19.8,695.05,0,False,False,True,True,False,False,True,False,2,0.02844623231089721,1,0,0
0,0,0,2,1,0,0,0,1,1,1,1,0,76.4,160.8,1,False,False,False,False,False,False,True,False,0,0.47218788627935726,5,1,0
0,0,0,55,1,0,1,1,0,0,1,1,1,100.9,5552.05,0,True,True,False,True,False,False,False,True,3,0.018170194757835784,5,0,0
0,0,1,33,1,1,1,0,1,0,0,1,1,95.3,3275.15,0,True,True,False,False,False,False,False,False,2,0.029089022175419317,4,1,0
0,1,1,46,1,0,0,0,1,1,0,1,0,90.95,4236.6,0,False,True,False,True,False,False,False,False,2,0.021462620351142155,4,0,0
0,0,1,1,1,0,1,0,0,1,0,0,0,54.5,54.5,0,False,False,False,False,False,False,True,False,0,0.9819819819819819,3,0,0
1,0,0,20,1,1,0,0,0,0,0,1,1,61.6,1174.35,1,False,False,False,False,False,False,False,True,1,0.0524099204492279,2,0,0
0,1,0,9,1,0,0,1,1,0,0,0,1,79.9,741.7,1,True,True,False,False,False,False,True,False,0,0.10758044971051568,3,1,0
1,0,0,32,1,1,0,0,0,0,1,1,1,96.15,3019.25,1,True,True,False,False,False,True,False,False,2,0.03183511298733549,3,1,0
0,1,1,19,1,0,0,0,1,0,0,0,1,49.6,962.9,0,False,False,False,False,False,False,False,False,1,0.05145762008507107,2,0,0
0,1,0,70,1,1,1,0,1,1,0,0,0,65.3,4759.75,1,False,False,False,False,True,True,False,False,3,0.013716326209105708,4,0,0
0,0,1,61,1,1,0,0,0,0,0,0,1,25.0,1498.35,0,False,False,True,False,True,True,False,False,3,0.01667389201987528,1,0,0
0,0,0,26,1,0,0,0,0,0,0,0,0,45.45,1233.15,0,True,False,False,False,False,False,True,False,2,0.036826965927966616,1,0,0
0,1,0,45,1,1,0,1,1,0,1,1,1,107.75,4882.8,0,True,True,False,False,False,False,False,False,2,0.022062738031860436,5,1,0
0,1,1,62,1,1,0,0,1,0,1,0,1,89.1,5411.65,0,True,True,False,False,True,True,False,False,3,0.01646143755831247,3,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,1,True,False,True,False,False,False,False,True,0,0.9515738498789347,1,0,0
0,0,0,3,1,0,0,0,0,0,0,0,0,44.75,148.05,0,False,False,False,False,False,False,False,True,0,0.3002348205300235,1,0,0
0,1,1,41,1,1,1,1,1,0,0,1,1,101.6,3930.55,0,False,True,False,True,False,False,False,False,2,0.02584222507662372,5,0,0
0,1,1,67,1,0,0,1,1,1,1,1,0,103.15,6895.5,0,True,True,False,False,True,False,False,False,3,0.014956862176466324,6,0,1
0,0,0,1,1,1,0,0,0,0,1,0,1,84.65,84.65,1,True,True,False,False,False,False,False,True,0,0.9883245767659078,2,1,0
0,1,0,71,1,1,1,1,0,0,1,0,0,95.65,6856.95,0,False,True,False,True,False,False,False,True,3,0.013947316617939765,4,0,0
0,1,1,37,1,0,1,1,0,0,1,1,0,75.1,2658.8,0,False,False,False,True,False,False,False,False,2,0.02823520565456049,5,0,0
0,1,0,60,1,0,1,1,0,1,0,0,1,61.35,3766.2,0,True,False,False,False,True,False,False,True,3,0.016285304735612658,4,0,1
1,1,0,1,1,0,0,0,0,0,0,0,1,69.55,69.55,1,False,True,False,False,False,False,True,False,0,0.9858256555634302,1,0,0
0,0,0,6,1,0,0,0,0,0,0,0,0,19.7,129.55,0,False,False,True,False,False,True,False,False,0,0.15090003829950208,1,0,0
0,0,0,13,0,0,0,1,0,0,0,0,1,31.05,347.25,1,False,False,False,False,False,False,True,False,1,0.08916008614501077,1,0,0
0,1,1,11,1,0,1,0,0,0,0,0,0,51.0,581.7,0,False,False,False,False,False,False,False,False,0,0.08752359704822378,2,0,0
0,0,0,7,1,0,1,0,0,0,0,0,1,51.0,354.05,1,True,False,False,False,False,False,False,True,0,0.1436417405999155,2,0,0
0,1,1,10,1,0,0,0,0,0,1,1,1,88.85,929.45,0,False,True,False,False,False,False,True,False,0,0.09549142887849964,3,1,0
0,1,0,34,1,0,0,0,0,0,0,0,0,20.05,679.0,0,True,False,True,False,True,True,False,False,2,0.02948529411764706,1,0,0
0,0,0,62,1,0,1,0,0,1,0,1,1,65.1,3846.75,0,False,False,False,False,True,False,False,True,3,0.01691897862387109,4,0,0
0,1,0,64,1,1,0,1,0,1,0,1,1,70.15,4480.7,0,True,False,False,True,False,False,False,True,3,0.015652542561974254,4,0,1
0,1,1,1,1,0,0,0,0,0,0,0,1,44.35,44.35,1,False,False,False,False,False,False,False,False,0,0.9779492833517089,1,0,0
0,0,0,25,1,0,0,0,0,0,0,0,1,20.75,499.4,0,True,False,True,False,True,False,False,True,2,0.041466826538768986,1,0,0
0,0,0,26,1,0,0,1,1,0,0,0,1,56.05,1553.2,0,False,False,False,True,False,False,False,True,2,0.03606356968215159,3,0,0
0,0,1,10,1,0,0,0,0,0,0,0,1,19.95,219.5,0,True,False,True,True,False,False,False,False,0,0.09047619047619047,1,0,0
0,0,0,53,1,1,1,1,1,0,1,0,0,98.6,5311.85,0,False,True,False,True,False,False,False,True,3,0.018558777304083493,5,0,0
0,0,0,7,1,0,0,0,0,0,1,0,1,79.7,586.05,1,False,True,False,False,False,False,True,False,0,0.13576356358061495,2,1,0
0,0,0,33,1,0,0,1,1,0,0,0,1,79.0,2576.8,0,True,True,False,False,False,True,False,False,2,0.030646287532004032,3,1,0
1,1,0,71,1,0,0,1,1,0,0,1,0,89.45,6435.25,0,False,True,False,False,True,True,False,False,3,0.01389784424160031,4,0,0
0,0,0,29,1,1,0,0,0,0,0,0,1,74.2,1993.25,0,False,True,False,False,False,False,True,False,2,0.03720697003886173,1,1,0
0,1,1,24,1,1,1,0,0,1,1,1,0,81.0,1923.85,0,True,False,False,False,False,False,False,False,1,0.042081201132555784,5,1,0
0,1,1,20,1,0,0,0,1,0,0,0,1,49.6,939.8,0,True,False,False,False,False,False,True,False,1,0.05272108843537415,2,0,0
0,0,0,1,1,1,0,0,0,0,1,0,1,84.6,84.6,0,False,True,False,False,False,False,True,False,0,0.9883177570093458,2,1,0
0,0,1,54,1,1,0,1,0,0,0,0,1,55.0,3092.65,1,True,False,False,False,False,True,False,False,3,0.017778352431593748,2,0,0
1,0,0,5,1,0,0,0,1,0,1,0,1,84.85,415.55,1,False,True,False,False,False,False,False,True,0,0.20369703516984755,3,1,0
0,1,1,72,1,1,1,0,1,1,1,1,1,84.2,5986.55,0,False,False,False,False,True,False,False,False,3,0.014062513047907742,6,0,0
0,1,0,52,1,0,1,1,1,1,1,1,1,106.3,5487.0,0,True,True,False,False,True,False,True,False,3,0.019369533527696794,7,0,1
0,0,0,9,1,0,0,0,0,0,0,0,0,69.05,651.5,0,False,True,False,False,False,False,True,False,0,0.10582375478927203,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,1,45.4,45.4,0,False,False,False,False,False,False,False,True,0,0.978448275862069,1,0,0
1,0,0,1,1,1,0,0,0,0,0,0,1,73.65,73.65,1,True,True,False,False,False,False,True,False,0,0.9866041527126591,1,1,0
0,1,1,33,1,0,0,0,1,1,1,1,1,73.9,2405.05,1,True,False,False,True,False,False,False,True,2,0.0307142411836828,5,0,0
0,1,0,55,1,1,0,0,1,0,0,0,1,77.75,4458.15,1,False,True,False,False,False,False,True,False,3,0.017436058441631253,2,1,0
0,1,1,69,1,1,0,0,0,1,1,1,1,99.35,6856.45,0,True,True,False,False,True,False,True,False,3,0.01448789272980481,4,0,0
0,0,0,1,1,0,1,0,0,0,0,0,1,50.75,50.75,0,True,False,False,False,False,False,False,True,0,0.9806763285024155,2,0,0
0,0,0,54,1,1,1,0,1,1,1,1,0,87.1,4735.2,0,True,False,False,False,True,False,False,False,3,0.018390270681136776,6,0,0
0,0,1,33,1,0,0,0,0,0,0,0,1,20.15,682.15,0,True,False,True,True,False,False,False,True,2,0.029495718363463368,1,0,0
1,1,0,45,1,1,0,1,1,1,1,0,1,98.7,4525.8,0,True,True,False,True,False,False,False,False,2,0.02180348148802686,5,0,1
0,0,1,11,0,0,0,0,0,0,0,0,0,25.2,321.05,0,False,False,False,False,False,False,True,False,0,0.07824871914299021,0,0,0
0,0,0,6,1,0,1,1,0,0,0,0,1,55.7,335.65,0,True,False,False,False,False,False,False,False,0,0.16545373533343236,3,0,0
0,0,0,21,1,0,1,0,1,0,1,0,0,65.35,1424.4,0,True,False,False,False,False,False,False,False,1,0.04584677985126981,4,0,0
0,1,1,65,1,1,0,0,0,0,0,0,1,25.3,1748.55,0,False,False,True,False,True,False,False,False,3,0.014460861364350834,1,0,0
1,1,0,6,1,1,0,0,0,0,0,1,1,84.35,474.9,1,False,True,False,False,False,False,True,False,0,0.17724311830216433,2,1,0
0,0,0,8,1,0,1,0,0,0,1,0,0,84.95,668.4,1,False,True,False,False,False,False,True,False,0,0.12690469076785182,3,1,0
0,0,0,11,1,0,0,0,0,1,0,0,1,73.85,926.25,1,True,True,False,False,False,False,True,False,0,0.07964410892423833,2,1,0
0,1,1,43,1,1,0,0,0,0,0,0,0,24.25,1077.95,0,True,False,True,False,True,False,False,True,2,0.022475554937670884,1,0,0
0,1,1,49,0,0,0,1,0,0,1,1,1,51.8,2541.25,1,True,False,False,True,False,False,False,False,3,0.020375651489822007,3,0,0
1,1,0,1,1,0,0,0,0,0,0,0,0,46.0,46.0,1,False,False,False,False,False,False,True,False,0,0.9787234042553191,1,0,0
1,0,0,15,1,0,0,0,0,0,0,1,1,79.4,1156.1,1,True,True,False,False,False,False,True,False,1,0.06861982542563305,2,1,0
0,1,1,60,1,0,1,1,1,0,0,0,0,60.5,3694.45,0,True,False,False,False,True,False,False,False,3,0.016371483851763655,4,0,0
0,0,0,17,0,0,0,0,0,0,0,0,0,25.1,382.8,0,True,False,False,False,False,True,False,False,1,0.06539864512767066,0,0,0
1,1,0,16,1,0,0,0,0,0,0,0,1,71.8,1167.8,1,True,True,False,False,False,False,False,False,1,0.06143052703627652,1,1,0
0,1,1,35,1,0,0,0,0,0,0,0,0,20.05,746.75,0,True,False,True,True,False,False,False,False,2,0.02681377465730525,1,0,0
1,1,0,44,1,1,0,1,0,0,0,1,0,88.4,3912.9,1,True,True,False,True,False,False,False,True,2,0.02258616725005749,3,0,0
0,1,1,12,0,0,0,0,0,1,0,0,0,30.25,368.85,0,False,False,False,True,False,True,False,False,0,0.08178991483033662,1,0,0
0,0,0,1,1,0,0,0,0,0,0,0,0,20.2,20.2,0,True,False,True,False,False,False,False,True,0,0.9528301886792453,1,0,0
0,0,0,28,1,0,1,1,0,1,0,0,1,59.9,1654.7,0,False,False,False,True,False,False,True,False,2,0.0361780515793924,4,0,1
0,1,0,70,1,1,0,0,0,0,0,0,0,25.15,1940.85,0,True,False,True,False,True,False,False,False,3,0.012951566804851045,1,0,0
0,0,1,5,1,0,0,0,0,0,0,0,0,46.0,221.7,1,False,False,False,False,False,False,False,True,0,0.20655590480466998,1,0,0
0,0,0,18,1,0,0,1,1,0,1,1,0,101.3,1794.65,0,True,True,False,False,False,True,False,False,1,0.056414111881491376,5,1,0
0,1,0,70,1,1,1,0,0,1,1,1,1,76.95,5289.8,0,True,False,False,False,True,True,False,False,3,0.01454411431163529,5,0,0
0,1,1,9,1,1,0,1,0,0,0,0,1,55.3,501.2,0,False,False,False,False,False,False,False,True,0,0.11011549183592194,2,0,0
1,0,0,67,1,0,1,1,0,1,1,0,1,92.45,6140.85,0,False,True,False,False,True,False,False,False,3,0.015052467904621572,5,0,1
0,0,0,1,1,0,1,0,0,0,0,0,1,48.45,48.45,0,False,False,False,False,False,False,False,False,0,0.9797775530839231,2,0,0
0,1,1,18,1,0,0,0,0,0,0,0,0,19.35,309.25,0,False,False,True,False,True,False,False,True,1,0.06236905721192587,1,0,0
0,0,0,4,1,1,0,0,0,0,0,0,0,51.75,201.1,1,True,False,False,False,False,True,False,False,0,0.25606135576447303,1,0,0
1,1,1,71,1,0,1,1,1,0,0,0,1,86.7,6179.35,0,True,True,False,True,False,False,False,False,3,0.014028331728785585,4,0,0
0,1,1,30,1,1,1,1,0,0,1,0,1,94.4,2838.7,1,True,True,False,False,False,False,True,False,2,0.0332429481987534,4,1,0
0,1,0,1,1,0,1,0,1,0,0,0,0,55.7,55.7,0,True,False,False,False,False,False,False,True,0,0.982363315696649,3,0,0
0,0,0,55,1,1,1,0,1,0,0,0,1,84.25,4589.85,0,False,True,False,True,False,True,False,False,3,0.018351721358789767,3,0,0
0,0,0,59,1,0,0,0,1,1,1,0,1,64.65,3735.45,0,True,False,False,False,False,False,True,False,3,0.01730251977144081,4,0,0
0,0,0,1,1,0,0,0,0,0,0,0,1,70.15,70.15,1,False,True,False,False,False,False,False,True,0,0.9859451862262825,1,1,0
0,1,0,7,1,0,0,0,0,0,0,0,1,69.2,477.55,0,False,True,False,False,False,False,False,False,0,0.1446034897084944,1,0,0
0,1,1,45,1,0,1,0,0,1,0,0,0,54.65,2553.7,0,True,False,False,False,True,False,False,False,2,0.021391944259599956,3,0,0
0,1,1,54,1,1,0,0,0,0,0,0,1,24.75,1342.15,0,False,False,True,True,False,False,False,False,3,0.018426832446115475,1,0,0
0,1,1,51,1,1,0,0,0,0,0,0,1,23.95,1216.35,0,True,False,True,True,False,False,False,True,3,0.01967388179241796,1,0,0
